HourlyActiveSessions,HourlyActiveUsers,EventUtcYear,EventUtcMonth,EventUtcDay,EventUtcHour
129406,128896,2016,9,28,11
95914,95447,2016,9,30,7
199494,198643,2016,10,5,16
68157,67849,2016,10,16,5
96324,95876,2016,10,26,10
237477,236531,2016,11,1,14
214691,213820,2016,11,1,16
96877,96478,2016,11,14,1
189939,189173,2016,11,15,15
98901,98465,2016,11,16,1
96195,95750,2016,11,28,9
68030,67706,2016,12,31,22
286339,285610,2017,1,3,14
215867,215061,2017,1,12,17
75165,74849,2017,1,14,3
146618,146169,2017,1,17,12
24198,24076,2016,6,19,20
55985,55666,2016,6,20,19
91296,90842,2016,8,1,8
105580,105109,2016,8,8,1
215647,214858,2016,9,9,17
65987,65675,2016,9,17,9
218817,217991,2016,10,3,19
91510,91125,2016,10,19,3
111566,111146,2016,10,28,22
93560,93142,2016,11,27,22
273316,272449,2016,11,28,16
94426,94014,2016,12,29,1
79127,78791,2017,1,26,10
121069,120697,2017,1,26,12
56404,56104,2016,6,2,20
55234,54925,2016,6,3,18
22933,22802,2016,6,4,6
29642,29524,2016,6,6,4
22059,21964,2016,6,18,3
27164,27013,2016,6,20,2
62729,62405,2016,6,26,6
189522,188661,2016,7,1,14
102087,101627,2016,7,14,1
96770,96238,2016,7,30,0
215491,214479,2016,8,10,15
115485,115038,2016,8,15,10
86989,86521,2016,8,20,21
98669,98167,2016,8,21,20
74986,74627,2016,8,27,23
105184,104667,2016,8,28,17
225341,224546,2016,9,9,16
73967,73674,2016,9,10,11
58050,57789,2016,9,11,10
94525,94042,2016,9,16,9
11,11,2016,10,8,15
71736,71408,2016,10,9,11
87957,87526,2016,10,11,9
64613,64351,2016,10,15,8
114851,114380,2016,10,27,23
89260,88819,2016,11,9,10
92649,92193,2016,11,10,9
152309,151640,2016,12,28,19
150200,149489,2016,12,29,17
71703,71398,2017,1,27,7
46616,46328,2016,6,8,8
93492,93065,2016,7,2,13
96298,95791,2016,7,13,2
135346,134731,2016,8,1,21
62250,61910,2016,8,6,8
98690,98268,2016,8,8,6
72723,72345,2016,8,21,1
149035,148188,2016,9,21,21
242066,241182,2016,11,14,16
194962,194218,2016,11,16,14
95944,95503,2017,1,2,23
145833,145259,2017,1,9,22
54784,54556,2017,1,22,9
91891,91505,2017,1,23,2
71397,70988,2016,6,7,14
61074,60737,2016,6,7,18
43666,43416,2016,6,14,7
21261,21169,2016,6,18,7
190511,189632,2016,7,6,14
168753,167938,2016,7,6,18
195588,194662,2016,7,12,15
92862,92415,2016,7,14,6
164770,164133,2016,7,15,12
92434,92012,2016,7,18,6
282132,281212,2016,8,8,15
89558,89102,2016,8,15,8
170324,169628,2016,8,24,12
229880,229200,2016,8,25,12
126991,126420,2016,9,14,22
287840,286849,2016,9,22,14
134925,134320,2016,10,28,21
102889,102378,2016,10,30,19
166950,166390,2016,11,2,12
201644,200922,2016,11,2,13
74740,74391,2016,11,12,2
71254,70933,2016,11,13,2
167190,166401,2016,11,15,20
99556,99098,2016,11,20,15
98433,98004,2016,11,28,3
93943,93555,2016,12,2,11
199438,198623,2016,12,7,15
77788,77436,2016,12,11,2
90699,90267,2016,12,15,7
51765,51553,2016,12,24,8
51814,51583,2016,12,25,8
77648,77296,2016,12,30,4
68775,68447,2017,1,1,14
114408,113922,2017,1,3,23
91550,91121,2017,1,9,10
215843,215018,2017,1,9,18
90020,89608,2017,1,10,9
83168,82800,2017,1,14,1
87050,86617,2017,1,18,9
88860,88479,2017,1,23,3
49006,48732,2016,6,24,19
93837,93363,2016,6,26,20
113601,113070,2016,6,29,22
173965,173080,2016,7,27,17
170906,170312,2016,7,29,12
55983,55703,2016,7,31,9
146368,145669,2016,8,9,21
59946,59645,2016,8,21,9
139618,139039,2016,9,8,21
63561,63259,2016,9,10,10
102490,101965,2016,9,21,8
65238,64981,2016,10,9,10
96314,95841,2016,10,10,9
107570,107145,2016,11,4,22
91811,91434,2016,11,22,4
110153,109717,2016,12,14,0
76364,76028,2016,12,29,7
77114,76757,2017,1,6,9
85094,84771,2017,1,9,6
278726,278073,2017,1,30,14
97696,97157,2016,7,28,7
65755,65410,2016,7,31,11
100072,99508,2016,8,8,8
210620,210063,2016,8,8,11
105185,104654,2016,8,11,8
104552,104020,2016,8,14,15
307593,306691,2016,8,15,14
118951,118416,2016,8,17,22
235613,234738,2016,8,22,17
89315,88903,2016,9,9,9
65205,64920,2016,9,11,11
75939,75620,2016,10,1,4
115019,114426,2016,10,2,17
116350,115792,2016,10,4,1
100479,100064,2016,10,17,2
84006,83674,2016,10,27,5
86343,85893,2016,11,8,8
92706,92272,2016,11,9,11
80455,80069,2016,11,11,9
86493,86087,2016,11,11,11
126351,125783,2016,11,11,21
81311,80925,2016,11,12,22
199774,198930,2016,11,14,18
216029,215305,2016,11,18,14
120842,120420,2016,11,21,11
134013,133526,2016,11,22,12
94998,94569,2016,12,11,22
198720,197909,2016,12,15,19
260703,259909,2016,12,19,15
89918,89546,2016,12,22,11
121400,120883,2016,12,26,16
114811,114353,2017,1,5,12
89719,89335,2017,1,12,5
34175,33970,2016,6,2,5
23775,23680,2016,6,5,2
49516,49224,2016,6,10,19
20989,20897,2016,6,19,10
23642,23530,2016,6,20,0
159599,158872,2016,7,5,20
161165,160452,2016,7,8,18
177257,176417,2016,7,13,16
93860,93423,2016,7,16,13
106113,105562,2016,7,18,8
80781,80418,2016,7,20,5
97953,97459,2016,7,27,10
129647,129052,2016,8,5,21
102496,101990,2016,8,7,18
105891,105372,2016,8,14,16
233022,232062,2016,8,16,14
94376,93884,2016,8,18,7
65251,64957,2016,8,21,5
204757,203964,2016,10,6,19
127143,126652,2016,10,13,0
91556,91136,2016,10,19,6
94961,94519,2016,10,27,7
156864,156202,2016,10,28,20
199729,198992,2016,12,5,20
116027,115581,2016,12,13,0
80259,79894,2016,12,20,5
91598,91156,2016,12,25,18
74708,74367,2016,12,31,3
113222,112719,2017,1,11,0
91394,90994,2017,1,14,21
159499,158868,2017,1,19,21
90208,89847,2017,1,21,14
94046,93624,2017,1,21,19
102168,101724,2017,1,24,1
42610,42352,2016,6,7,10
38723,38490,2016,6,10,7
101990,101520,2016,7,1,0
85558,85121,2016,7,2,20
62244,61955,2016,7,3,10
89257,88830,2016,7,6,10
70338,69993,2016,7,10,3
58734,58456,2016,7,10,6
92821,92354,2016,7,20,2
63651,63277,2016,7,30,8
103950,103402,2016,8,27,18
96475,95958,2016,8,30,7
173306,172521,2016,8,30,20
81919,81545,2016,9,2,4
89275,88854,2016,9,2,23
69910,69530,2016,9,4,2
107370,106848,2016,9,23,2
98401,97972,2016,10,3,7
95878,95454,2016,10,6,7
88676,88285,2016,10,7,3
83492,83117,2016,10,7,6
106201,105764,2016,10,19,0
144273,143805,2016,10,27,11
70921,70622,2016,11,25,0
60626,60364,2016,11,27,10
101616,101144,2016,11,27,19
221317,220535,2016,11,29,14
193458,192722,2016,11,30,14
75341,74992,2016,12,24,19
175681,174957,2017,1,5,18
80118,79792,2017,1,18,5
70898,70496,2016,7,24,0
102638,102107,2016,7,29,23
84886,84430,2016,7,31,21
202904,202296,2016,8,12,12
107956,107531,2016,8,26,0
69673,69326,2016,9,4,0
83094,82690,2016,9,11,23
90967,90532,2016,9,12,0
150529,150024,2016,9,23,11
79939,79531,2016,9,25,1
98199,97778,2016,9,29,3
91242,90863,2016,10,15,0
104816,104388,2016,10,21,0
205870,205053,2016,11,1,18
190323,189570,2016,11,4,19
116891,116453,2016,11,9,23
105394,104958,2016,11,18,1
72907,72590,2016,11,19,4
92217,91778,2016,11,23,9
140338,139888,2016,12,8,12
109839,109437,2016,12,9,0
91642,91250,2016,12,12,8
32696,32551,2016,6,2,4
25915,25783,2016,6,4,2
85681,85228,2016,6,29,5
185913,185073,2016,6,30,17
105372,104904,2016,7,5,10
62489,62185,2016,7,10,5
105652,105071,2016,7,26,1
97001,96527,2016,7,27,2
126796,126219,2016,8,10,22
75019,74622,2016,8,20,23
126081,125620,2016,8,22,10
177240,176473,2016,8,23,20
222285,221426,2016,9,30,16
92278,91829,2016,10,5,7
77630,77312,2016,10,7,5
77930,77553,2016,10,8,22
183665,182814,2016,10,19,19
60940,60667,2016,10,22,8
207931,207032,2016,10,27,19
230838,229962,2016,10,28,15
114707,114265,2016,11,18,22
181306,180549,2016,11,22,18
160092,159486,2016,12,30,16
89536,89113,2016,12,31,17
71413,71115,2017,1,27,6
79550,79145,2016,8,20,22
195916,195129,2016,8,22,20
72177,71845,2016,9,11,0
334894,334140,2016,9,26,12
109509,108973,2016,10,16,16
82231,81866,2016,10,31,6
204131,203373,2016,11,4,16
98659,98226,2016,11,9,0
88958,88589,2016,11,16,4
79923,79575,2016,12,26,3
65032,64743,2016,12,26,9
185615,184755,2017,1,11,18
90848,90435,2017,1,18,11
123611,123121,2017,1,25,22
73145,72712,2016,6,1,15
45153,44900,2016,6,9,11
21541,21452,2016,6,11,9
28529,28382,2016,6,12,18
62751,62401,2016,6,13,13
35635,35468,2016,6,15,1
24075,23959,2016,6,18,12
175177,174367,2016,8,12,19
199596,198972,2016,8,19,12
104640,104144,2016,8,25,2
116587,116056,2016,9,5,12
222061,221553,2016,9,6,11
56268,56011,2016,9,11,6
76462,76120,2016,9,12,5
107644,107067,2016,9,24,19
204672,203787,2016,10,12,17
304554,303891,2016,10,17,12
259090,258292,2016,10,27,13
57685,57408,2016,11,6,9
76915,76560,2016,11,9,6
75484,75143,2016,11,27,1
95023,94575,2016,12,5,9
201806,201031,2016,12,6,18
208311,207533,2016,12,8,19
79681,79347,2016,12,9,5
114205,113686,2016,12,10,17
233561,232767,2016,12,15,16
205547,204822,2016,12,16,15
58704,58437,2016,12,17,10
63351,63074,2016,12,18,6
89369,88982,2016,12,19,8
175050,174324,2017,1,11,20
88290,87931,2017,1,20,11
87326,86944,2017,1,22,22
28901,28761,2016,6,4,19
19743,19669,2016,6,19,4
140888,140198,2016,6,28,21
161148,160458,2016,8,8,21
58868,58575,2016,8,21,8
223951,223175,2016,11,3,17
108743,108258,2016,11,11,22
96131,95712,2016,11,17,3
101645,101220,2016,11,22,11
211938,211153,2016,12,12,19
172416,171953,2016,12,19,12
127926,127361,2017,1,5,22
65164,64884,2017,1,22,5
201181,200427,2017,1,26,17
82442,82073,2016,6,25,12
104952,104434,2016,7,4,19
145195,144479,2016,7,7,20
80840,80478,2016,7,19,4
92975,92486,2016,7,20,7
81988,81544,2016,8,13,22
349498,348611,2016,8,22,13
90916,90529,2016,11,23,23
93385,92912,2016,12,18,20
165018,164305,2016,12,20,18
55452,55220,2016,12,25,6
150417,149786,2017,1,5,21
87992,87637,2017,1,9,0
225668,224837,2017,1,9,17
88881,88414,2017,1,17,9
64317,64035,2017,1,21,5
64525,64228,2016,6,6,13
39667,39446,2016,6,10,11
21877,21763,2016,6,11,10
25723,25616,2016,6,11,20
36376,36197,2016,6,13,6
29905,29752,2016,6,17,22
42302,42065,2016,6,20,11
56538,56208,2016,6,22,17
184479,183685,2016,6,29,13
117966,117460,2016,6,30,22
86171,85754,2016,7,24,23
241253,240483,2016,8,1,13
230679,229825,2016,8,1,14
177012,176332,2016,8,3,12
92008,91578,2016,8,12,3
84310,83875,2016,8,13,1
85230,84863,2016,8,14,1
102892,102382,2016,8,24,2
115401,114800,2016,9,5,19
91780,91392,2016,9,19,5
96618,96207,2016,9,27,3
148893,148418,2016,10,6,11
81689,81320,2016,10,11,6
128591,127971,2016,10,24,22
87836,87482,2016,10,26,3
196261,195458,2016,10,26,16
77932,77626,2016,11,3,5
69426,69069,2016,11,5,3
60304,60012,2016,11,6,10
93567,93180,2016,11,6,20
85288,84922,2016,11,10,6
64004,63737,2016,11,20,6
59113,58847,2016,12,3,8
98295,97855,2016,12,8,3
52408,52167,2016,12,25,0
26630,26518,2016,6,5,22
32472,32289,2016,6,9,23
31317,31141,2016,6,22,5
43316,43037,2016,6,23,9
91238,90807,2016,7,3,14
91470,91043,2016,7,14,3
106540,106020,2016,7,30,15
197218,196251,2016,8,10,18
105435,104969,2016,8,18,10
45503,45469,2016,9,6,23
97898,97496,2016,9,23,6
103193,102716,2016,9,28,10
102286,101804,2016,10,8,18
105467,104940,2016,10,15,18
233475,232587,2016,10,17,18
98859,98359,2016,10,18,8
236302,235365,2016,10,18,15
209304,208427,2016,10,18,17
88202,87814,2016,10,23,23
91782,91382,2016,10,28,9
94208,93790,2016,11,25,22
73670,73344,2017,1,2,6
181059,180294,2017,1,5,17
95483,95035,2017,1,6,2
80437,80105,2017,1,17,5
59088,58831,2017,1,29,5
243089,242235,2016,7,25,14
126353,125808,2016,7,26,11
109693,109172,2016,8,5,0
151891,151303,2016,8,15,21
103464,102940,2016,8,21,15
208847,207935,2016,9,14,17
115521,114997,2016,9,17,14
196316,195762,2016,10,24,11
90388,89966,2016,11,24,10
62400,62132,2016,11,26,7
151003,150382,2016,11,28,22
108021,107573,2016,11,29,2
96026,95598,2016,12,2,3
80650,80304,2016,12,3,2
186277,185722,2016,12,13,13
92477,92069,2016,12,28,3
81176,80775,2017,1,1,20
133511,133020,2017,1,19,22
101748,101351,2017,1,20,1
97235,96800,2017,1,22,19
95789,95394,2017,1,28,15
70797,70509,2017,1,29,13
30568,30452,2016,6,21,0
94328,93886,2016,6,30,3
100560,100076,2016,8,26,2
59551,59247,2016,8,28,8
234068,233211,2016,10,25,14
99854,99441,2016,11,28,0
135114,134468,2016,12,28,21
164626,163936,2017,1,6,20
97276,96812,2017,1,7,20
214889,214048,2017,1,10,16
122631,122143,2017,1,12,23
91124,90714,2017,1,16,10
75842,75536,2017,1,20,6
76324,76015,2017,1,20,7
165522,165127,2017,1,23,12
33248,33106,2016,6,4,15
29675,29542,2016,6,11,15
33087,32939,2016,6,15,4
48990,48726,2016,6,15,11
188064,187281,2016,7,11,17
173224,172419,2016,7,12,17
68743,68396,2016,7,17,11
76059,75682,2016,7,17,12
151448,150959,2016,8,1,11
126362,125768,2016,8,3,22
115255,114725,2016,8,11,1
92673,92257,2016,8,22,3
239555,238657,2016,9,15,18
112162,111605,2016,9,18,15
83157,82759,2016,11,1,8
193768,193206,2016,11,1,12
193828,193013,2016,11,1,19
215753,214884,2016,11,2,14
99517,99050,2016,11,6,15
214452,213643,2016,11,7,17
102935,102483,2016,11,8,1
78779,78408,2016,11,12,1
92765,92356,2016,11,14,2
74847,74494,2016,11,15,6
89840,89392,2016,11,17,7
81962,81594,2016,11,19,1
100882,100490,2016,12,1,11
184444,183675,2016,12,7,17
79442,79098,2016,12,11,1
58463,58189,2016,12,17,7
66684,66383,2017,1,8,12
190251,189430,2017,1,10,18
180401,179603,2017,1,10,20
94364,93975,2017,1,12,8
86142,85776,2017,1,18,10
80184,79805,2017,1,20,10
64873,64625,2017,1,29,2
61843,61585,2017,1,29,12
30906,30760,2016,6,3,4
24631,24508,2016,6,4,3
28865,28735,2016,6,12,17
47909,47672,2016,6,17,12
93513,93027,2016,7,10,16
64801,64493,2016,7,16,10
84160,83774,2016,8,20,0
60692,60369,2016,8,27,9
232301,231322,2016,9,14,14
116444,115897,2016,9,24,17
106495,106028,2016,9,26,2
99567,99060,2016,9,27,8
197478,196704,2016,10,7,16
201781,200900,2016,10,12,18
63931,63663,2016,10,16,7
201131,200514,2016,10,18,12
203226,202410,2016,12,6,17
109519,108961,2016,12,10,18
61994,61700,2016,12,17,6
57613,57363,2016,12,18,10
45544,45382,2017,1,1,8
100151,99695,2017,1,6,23
71897,71551,2017,1,8,1
82945,82591,2017,1,23,6
113975,113455,2016,7,5,22
90380,89886,2016,7,17,20
164243,163395,2016,7,20,17
75970,75568,2016,7,22,5
191050,190127,2016,7,27,15
194242,193302,2016,8,3,17
202730,201877,2016,8,16,16
92310,91864,2016,8,17,3
109979,109481,2016,8,25,0
105190,104718,2016,9,1,2
108172,107690,2016,9,2,1
107970,107425,2016,9,18,19
241888,240947,2016,9,19,18
255596,254652,2016,9,26,17
169434,168843,2016,10,5,12
140664,140086,2016,10,5,21
87553,87154,2016,10,12,5
107677,107159,2016,10,16,18
214201,213304,2016,10,18,16
78929,78608,2016,10,21,5
101668,101241,2016,11,3,0
185162,184396,2016,11,29,20
96081,95663,2016,12,5,10
74647,74330,2016,12,10,5
89090,88687,2017,1,7,0
19931,19848,2016,6,19,0
51675,51382,2016,6,20,20
66529,66185,2016,6,25,5
139726,139091,2016,6,30,21
117327,116824,2016,8,22,23
125225,124682,2016,8,23,22
103068,102529,2016,9,28,2
90730,90333,2016,11,2,3
96308,95886,2016,11,3,2
106834,106338,2016,11,5,16
83198,82857,2016,11,16,5
86778,86390,2016,12,31,18
71251,70807,2016,6,2,15
36763,36574,2016,6,15,2
35032,34859,2016,6,16,0
93164,92676,2016,7,10,18
110895,110382,2016,7,18,10
106528,106023,2016,7,27,23
266405,265413,2016,8,4,14
72355,72018,2016,8,14,4
89982,89559,2016,8,21,23
149666,149023,2016,8,23,21
112944,112396,2016,8,30,1
84694,84302,2016,8,30,5
104798,104283,2016,9,3,16
91065,90623,2016,9,16,3
164221,163527,2016,9,16,20
88196,87777,2016,9,17,0
220197,219275,2016,9,20,16
109841,109361,2016,9,28,0
183596,182876,2016,10,7,18
96366,95880,2016,10,18,7
171159,170508,2016,11,4,20
73079,72783,2016,11,20,4
90171,89764,2017,1,3,3
103085,102640,2017,1,31,0
81770,81401,2016,7,1,5
81913,81561,2016,7,5,1
161591,160885,2016,8,11,21
71131,70816,2016,8,21,11
153761,153237,2016,8,25,11
234528,233606,2016,8,29,18
181807,181061,2016,9,2,18
79397,78979,2016,9,18,2
97597,97182,2016,9,24,12
219402,218538,2016,9,29,19
152162,151494,2016,11,8,21
96314,95875,2016,11,21,8
82248,81912,2016,11,25,8
97137,96744,2016,11,30,11
51803,51575,2016,12,24,9
145620,144947,2016,12,28,20
100497,100063,2017,1,25,0
65234,64965,2017,1,28,3
60384,60026,2016,6,2,19
21639,21545,2016,6,11,23
20429,20351,2016,6,19,2
43422,43196,2016,6,23,11
181000,180140,2016,8,1,18
109902,109423,2016,8,18,0
109200,108679,2016,8,18,1
80511,80161,2016,9,24,3
104133,103670,2016,9,27,1
88507,88131,2016,9,29,5
87227,86832,2016,11,6,23
272839,271964,2016,11,14,14
86816,86432,2016,11,23,6
106877,106428,2017,1,4,0
80202,79832,2017,1,14,23
277923,277226,2017,1,23,14
28982,28865,2016,6,5,14
32398,32235,2016,6,14,5
60645,60314,2016,6,25,7
70677,70287,2016,7,16,23
104723,104164,2016,7,23,16
94187,93703,2016,7,25,6
160413,159557,2016,7,27,20
111832,111319,2016,8,11,0
158939,158250,2016,8,12,20
215002,214162,2016,8,18,18
86186,85804,2016,8,20,12
193202,192287,2016,9,14,19
331652,330654,2016,9,19,14
206136,205256,2016,9,28,18
212874,211998,2016,10,13,19
206739,205887,2016,10,19,13
107893,107438,2016,10,19,23
99972,99516,2016,10,23,19
228876,228040,2016,10,25,13
106468,106002,2016,11,8,0
111658,111145,2016,12,1,0
193392,192653,2016,12,8,20
84293,83870,2016,12,20,8
22612,22508,2016,6,5,6
31336,31169,2016,6,6,5
112590,112044,2016,6,27,23
95948,95491,2016,6,30,6
142148,141600,2016,8,5,11
94691,94260,2016,8,11,5
114236,113784,2016,10,1,13
119931,119454,2016,10,13,1
56185,55918,2016,11,5,8
79938,79549,2016,11,8,5
144272,143846,2016,12,1,12
102827,102406,2016,12,12,1
123853,123360,2016,12,12,23
99075,98732,2016,12,23,12
78818,78419,2016,12,31,20
174487,173829,2017,1,3,20
86725,86270,2017,1,8,22
88246,87871,2017,1,20,3
55338,55090,2017,1,22,8
66503,66142,2016,6,8,13
44144,43894,2016,6,13,8
102687,102184,2016,6,30,0
91085,90656,2016,7,1,9
75316,74967,2016,7,9,1
101147,100705,2016,8,6,13
64579,64240,2016,8,13,6
129930,129354,2016,8,15,22
294459,293450,2016,8,22,15
98661,98199,2016,9,1,7
105633,105169,2016,9,7,1
110263,109829,2016,10,18,23
101961,101454,2016,10,23,18
97325,96900,2016,11,26,14
135651,135052,2016,12,14,22
197383,196788,2016,12,22,14
222215,221596,2016,12,27,14
103192,102741,2016,12,27,23
60401,60058,2016,6,14,17
59955,59662,2016,6,17,14
83669,83198,2016,6,24,9
51359,51083,2016,6,24,17
70360,70012,2016,6,25,4
150204,149557,2016,7,27,12
114398,113847,2016,8,13,15
99875,99352,2016,8,14,20
337535,336755,2016,8,15,13
106648,106091,2016,8,20,14
215752,214866,2016,8,24,14
276688,275777,2016,9,1,14
122782,122249,2016,9,2,21
109803,109237,2016,9,14,1
228125,227184,2016,9,19,19
105415,104908,2016,9,21,2
67611,67303,2016,9,24,6
77168,76792,2016,12,27,7
81145,80769,2016,12,29,5
199961,199156,2017,1,11,14
60386,60157,2017,1,14,11
174324,173663,2017,1,19,20
172574,171916,2017,1,20,19
99055,98576,2016,6,26,16
129491,128862,2016,7,4,14
86559,86168,2016,7,14,4
63637,63316,2016,7,24,10
105400,104830,2016,8,4,8
91861,91465,2016,8,8,4
110136,109609,2016,8,31,23
82959,82611,2016,9,24,11
97910,97474,2016,9,27,2
87997,87555,2016,10,1,22
133373,132788,2016,10,14,21
230337,229492,2016,10,21,14
81488,81103,2016,10,22,1
97113,96697,2016,10,24,7
99236,98808,2016,10,28,10
94009,93570,2016,11,24,9
128228,127691,2016,12,30,20
22227,22122,2016,6,19,22
56444,56116,2016,6,22,19
105410,104886,2016,6,28,10
208265,207300,2016,6,28,15
217647,216701,2016,6,30,14
94954,94463,2016,7,4,8
84779,84363,2016,7,7,7
77794,77414,2016,7,8,4
80467,80036,2016,7,17,22
99090,98616,2016,7,20,23
159493,158729,2016,7,22,17
90776,90295,2016,7,23,20
204334,203389,2016,7,26,14
81237,80839,2016,8,2,4
111073,110505,2016,8,4,2
105091,104550,2016,8,4,7
72096,71745,2016,8,7,4
90634,90254,2016,10,28,6
72638,72325,2016,10,30,0
84205,83856,2017,1,3,4
91244,90860,2017,1,4,3
180213,179514,2017,1,17,20
173282,172612,2017,1,20,17
33187,33032,2016,6,3,22
30312,30164,2016,6,22,3
107249,106755,2016,6,30,23
80065,79644,2016,7,3,21
87554,87132,2016,7,21,3
88667,88242,2016,8,21,22
161577,160906,2016,8,22,21
96934,96452,2016,8,24,9
64574,64267,2016,8,27,5
66009,65690,2016,9,24,8
112387,111786,2016,9,24,18
117854,117307,2016,9,25,14
113010,112504,2016,10,4,23
69466,69135,2016,10,23,4
199847,199086,2016,10,26,13
74778,74488,2016,10,29,11
108868,108389,2016,11,15,23
173204,172467,2016,11,23,15
91973,91558,2016,11,29,10
78142,77767,2016,12,24,18
109507,109034,2017,1,5,23
121333,120861,2017,1,6,22
61589,61314,2017,1,22,6
82256,81939,2017,1,23,5
49634,49367,2016,6,14,21
68864,68505,2016,6,21,14
173936,173063,2016,6,29,17
168897,168079,2016,7,12,19
78157,77792,2016,7,16,0
163985,163359,2016,7,19,12
165829,164990,2016,7,19,19
139701,139043,2016,7,26,21
89159,88680,2016,7,30,20
302661,301787,2016,10,31,14
79159,78794,2016,11,26,2
179853,179135,2016,12,7,19
89324,88909,2016,12,19,7
98723,98296,2017,1,15,16
204609,203840,2017,1,16,15
106460,106021,2017,1,24,0
60720,60412,2016,6,26,7
90849,90396,2016,7,26,6
104004,103440,2016,7,29,2
96321,96008,2016,10,3,5
90296,89906,2016,10,5,3
101801,101340,2016,11,27,17
119298,118755,2017,1,2,20
169722,168961,2017,1,4,20
92241,91787,2017,1,8,21
147262,146702,2017,1,13,21
94270,93854,2017,1,20,2
81684,81376,2017,1,20,4
54761,54512,2017,1,21,8
79111,78794,2017,1,21,13
56054,55771,2016,6,7,12
68547,68197,2016,6,8,15
21005,20903,2016,6,12,7
27210,27098,2016,6,12,14
55932,55654,2016,6,14,12
48453,48171,2016,6,15,8
36267,36075,2016,6,21,22
44482,44240,2016,6,22,21
152600,152044,2016,7,6,12
87562,87135,2016,7,12,6
219506,218815,2016,8,1,12
113933,113334,2016,8,6,15
108777,108257,2016,8,12,1
86997,86585,2016,8,15,6
90682,90186,2016,8,26,9
106089,105553,2016,9,26,8
89954,89556,2016,12,1,8
88425,87999,2016,12,6,7
220459,219711,2016,12,6,14
86926,86561,2016,12,7,6
105782,105381,2016,12,8,1
87716,87326,2016,12,14,6
83632,83268,2016,12,18,23
124658,124148,2016,12,23,18
58606,58371,2016,12,25,3
106272,105800,2017,1,7,16
140800,140220,2017,1,10,22
88804,88405,2017,1,16,7
55606,55349,2017,1,22,10
73415,73105,2017,1,27,8
77376,77025,2017,1,31,8
35672,35495,2016,6,20,22
52874,52606,2016,6,22,20
82541,82077,2016,6,25,21
75008,74597,2016,7,16,22
166239,165409,2016,7,22,16
116833,116262,2016,8,4,10
89541,89121,2016,8,10,4
284724,283737,2016,8,15,15
199262,198530,2016,9,12,20
200603,199797,2016,9,16,18
112543,111990,2016,9,18,16
209462,208780,2016,9,20,12
97998,97518,2016,10,4,8
68522,68232,2016,10,8,4
100127,99608,2016,10,15,19
217188,216286,2016,10,19,15
175499,174785,2016,11,18,19
44808,44806,2016,11,19,0
100977,100497,2016,11,19,18
181964,181225,2016,12,2,19
170803,170119,2016,12,9,20
93680,93306,2016,12,19,2
86753,86311,2016,12,20,9
61078,60799,2016,12,24,5
130452,129880,2017,1,4,22
70520,70217,2017,1,22,4
89913,89529,2017,1,23,0
96972,96566,2017,1,26,1
27011,26875,2016,6,11,19
21397,21291,2016,6,19,11
110108,109595,2016,7,19,22
150039,149290,2016,7,22,19
101492,100934,2016,7,24,18
170623,169837,2016,8,5,19
89236,88774,2016,8,13,0
78858,78497,2016,8,19,5
94436,93962,2016,8,30,3
113118,112635,2016,9,1,23
77561,77248,2016,9,11,12
172554,172134,2016,9,12,11
115237,114719,2016,9,23,1
80184,79829,2016,9,25,11
97910,97388,2016,11,6,19
113843,113347,2016,11,9,12
58004,57725,2016,11,12,9
180775,180021,2016,11,16,18
209006,208234,2016,11,18,16
64227,63921,2016,11,19,6
84479,84079,2016,11,25,9
93571,93181,2016,12,9,11
58630,58356,2016,12,11,9
189378,188582,2016,12,13,19
261486,260897,2016,12,19,13
88561,88129,2016,12,29,3
178854,178099,2017,1,4,18
124670,124196,2017,1,11,12
102184,101759,2017,1,12,11
204941,204186,2017,1,12,19
86748,86394,2017,1,18,4
126205,125792,2017,1,19,12
120785,120410,2017,1,24,12
90268,89856,2017,1,25,2
170289,169569,2017,1,25,17
100811,100431,2017,1,31,23
58419,58100,2016,6,1,12
21159,21071,2016,6,12,1
72852,72475,2016,6,26,1
110432,109892,2016,6,28,1
171573,170800,2016,7,7,13
97625,97137,2016,7,13,7
165924,165311,2016,8,11,11
193853,193026,2016,8,11,20
75511,75180,2016,8,20,11
191251,190369,2016,8,30,19
85659,85285,2016,9,3,12
78046,77658,2016,9,4,22
82122,81753,2016,9,12,3
94007,93641,2016,9,22,4
203865,203001,2016,10,11,18
140824,140302,2016,10,18,11
81074,80709,2016,10,29,22
94613,94182,2016,11,8,11
163652,162870,2016,11,8,20
196536,195697,2016,11,10,18
77082,76707,2016,11,11,8
85520,85075,2016,11,18,10
59887,59638,2016,11,20,8
112338,111885,2016,11,22,0
94392,94002,2016,11,30,4
88168,87820,2016,12,1,6
58192,57931,2016,12,3,9
113841,113402,2016,12,6,1
94550,94126,2016,12,9,3
273828,272920,2016,12,12,16
126248,125844,2016,12,16,12
90949,90546,2016,12,29,2
79349,79041,2017,1,7,13
80428,80105,2017,1,13,7
22230,22120,2016,6,5,7
32674,32516,2016,6,7,5
78609,78188,2016,7,2,21
84189,83767,2016,7,5,6
74054,73728,2016,7,6,5
232796,231952,2016,7,11,14
127571,127050,2016,7,14,11
93826,93367,2016,7,21,2
216841,215813,2016,7,28,15
95250,94757,2016,7,31,18
218934,218080,2016,8,1,15
